Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2015-06-03,XU100.IS,815.7670288085938,834.1160278320312,812.0900268554688,833.9359741210938,833.9315795898438,63490000.0
2015-06-04,XU100.IS,828.3670043945312,829.0590209960938,817.0430297851562,824.989990234375,824.985595703125,62848900000.0
2015-06-05,XU100.IS,821.135986328125,829.72900390625,816.22998046875,819.4340209960938,819.4296875,78252800000.0
2015-06-08,XU100.IS,752.6820068359375,778.0540161132812,752.6820068359375,778.0540161132812,778.0498657226562,106754200000.0
2015-06-09,XU100.IS,784.1099853515625,787.8679809570312,777.56201171875,781.4630126953125,781.4588623046875,71794600000.0
2015-06-10,XU100.IS,786.572021484375,800.0780029296875,786.572021484375,797.47900390625,797.4747924804688,68526600000.0
2015-06-11,XU100.IS,799.85498046875,809.2490234375,793.6820068359375,808.4520263671875,808.44775390625,73097900000.0
2015-06-12,XU100.IS,808.4829711914062,811.7020263671875,803.1530151367188,805.3250122070312,805.3207397460938,56616200000.0
2015-06-15,XU100.IS,805.4760131835938,807.4819946289062,789.5139770507812,789.5139770507812,789.509765625,55916900000.0
2015-06-16,XU100.IS,792.2689819335938,805.2109985351562,792.2689819335938,801.8380126953125,801.833740234375,59895600000.0
2015-06-17,XU100.IS,804.1129760742188,809.1749877929688,802.718017578125,807.1329956054688,807.1287231445312,56790600000.0
2015-06-18,XU100.IS,816.0479736328125,822.3560180664062,813.3820190429688,819.3250122070312,819.3206787109375,51804400000.0
2015-06-19,XU100.IS,819.593017578125,827.81298828125,817.0759887695312,824.5440063476562,824.5396118164062,53788300000.0
2015-06-22,XU100.IS,829.1400146484375,837.5989990234375,829.1400146484375,834.2620239257812,834.257568359375,56800000000.0
2015-06-23,XU100.IS,836.0419921875,838.635986328125,826.7880249023438,830.6849975585938,830.6806030273438,64846400000.0
2015-06-24,XU100.IS,832.2869873046875,842.6640014648438,831.1820068359375,841.406982421875,841.4025268554688,64416400000.0
2015-06-25,XU100.IS,842.1270141601562,845.2930297851562,832.4089965820312,832.77099609375,832.7666015625,67023400000.0
2015-06-26,XU100.IS,832.1669921875,838.6829833984375,830.7579956054688,835.4609985351562,835.45654296875,47460300000.0
2015-06-29,XU100.IS,823.5659790039062,827.239013671875,817.56201171875,817.56201171875,817.5576782226562,48163700000.0
2015-06-30,XU100.IS,819.3690185546875,824.156005859375,814.8480224609375,822.4949951171875,822.4906616210938,54333300000.0
2015-07-01,XU100.IS,824.4530029296875,829.3989868164062,816.8170166015625,816.8170166015625,816.8126831054688,53382600000.0
2015-07-02,XU100.IS,815.93798828125,820.0770263671875,809.7830200195312,818.7999877929688,818.795654296875,54733400000.0
2015-07-03,XU100.IS,820.0809936523438,821.6589965820312,812.1699829101562,812.1699829101562,812.1656494140625,36226300000.0
2015-07-06,XU100.IS,809.8809814453125,824.4760131835938,809.8809814453125,823.6589965820312,823.6546020507812,47965400000.0
2015-07-07,XU100.IS,826.572021484375,828.6060180664062,815.7230224609375,815.7230224609375,815.7186889648438,50302500000.0
2015-07-08,XU100.IS,814.8870239257812,814.8870239257812,802.3870239257812,803.8660278320312,803.8617553710938,58350500000.0
2015-07-09,XU100.IS,809.1799926757812,823.3270263671875,809.1799926757812,822.8629760742188,822.8585815429688,43290000.0
2015-07-10,XU100.IS,829.2260131835938,833.9630126953125,825.6589965820312,827.9190063476562,827.9146118164062,50649300000.0
2015-07-13,XU100.IS,828.0980224609375,836.7849731445312,825.2960205078125,833.8829956054688,833.8786010742188,51459100000.0
2015-07-14,XU100.IS,837.3319702148438,841.9290161132812,828.291015625,830.4110107421875,830.4066162109375,59098100000.0
2015-07-15,XU100.IS,832.6580200195312,835.2310180664062,824.8829956054688,827.2789916992188,827.2745971679688,42123500000.0
2015-07-16,XU100.IS,828.947021484375,829.9910278320312,827.0490112304688,827.8980102539062,827.8936157226562,34797200000.0
2015-07-20,XU100.IS,828.135986328125,828.9450073242188,810.14501953125,813.2000122070312,813.1956787109375,57794300000.0
2015-07-21,XU100.IS,816.8870239257812,818.8809814453125,809.6090087890625,815.8359985351562,815.8316650390625,56664900000.0
2015-07-22,XU100.IS,817.3670043945312,818.5670166015625,806.77001953125,812.2239990234375,812.2196655273438,54838500000.0
2015-07-23,XU100.IS,812.0189819335938,812.0189819335938,781.6409912109375,783.3660278320312,783.3618774414062,65383300000.0
2015-07-24,XU100.IS,781.5150146484375,792.5640258789062,777.2620239257812,787.1209716796875,787.1168212890625,44007400000.0
2015-07-27,XU100.IS,787.2479858398438,791.7109985351562,772.301025390625,773.52001953125,773.5159301757812,51095200000.0
2015-07-28,XU100.IS,776.8720092773438,787.2930297851562,776.8720092773438,780.239990234375,780.23583984375,54786700000.0
2015-07-29,XU100.IS,781.406982421875,786.3510131835938,776.6729736328125,780.7979736328125,780.7938232421875,41558200000.0
2015-07-30,XU100.IS,776.3300170898438,788.8939819335938,775.343017578125,782.7150268554688,782.7108764648438,47622300000.0
2015-07-31,XU100.IS,785.18701171875,799.0969848632812,781.2579956054688,799.0969848632812,799.0927734375,69975400000.0
2015-08-03,XU100.IS,798.7969970703125,798.7969970703125,780.2269897460938,781.6409912109375,781.6368408203125,49634900000.0
2015-08-04,XU100.IS,784.635009765625,787.5380249023438,778.0560302734375,782.3489990234375,782.3448486328125,48994500000.0
2015-08-05,XU100.IS,780.9509887695312,785.6240234375,777.1439819335938,781.343017578125,781.3388671875,41670200000.0
2015-08-06,XU100.IS,784.1610107421875,790.301025390625,783.2550048828125,788.031005859375,788.02685546875,42710800000.0
2015-08-07,XU100.IS,790.0349731445312,791.2360229492188,781.7379760742188,784.27099609375,784.266845703125,36744900000.0
2015-08-10,XU100.IS,785.9199829101562,787.593994140625,773.0999755859375,774.9530029296875,774.9489135742188,41188100000.0
2015-08-11,XU100.IS,785.1690063476562,799.0869750976562,785.1690063476562,797.2000122070312,797.19580078125,50683700000.0
2015-08-12,XU100.IS,788.8740234375,790.6290283203125,780.85400390625,781.7479858398438,781.7438354492188,42270400000.0
2015-08-13,XU100.IS,782.3489990234375,782.3489990234375,758.0230102539062,770.85498046875,770.8508911132812,65418600000.0
2015-08-14,XU100.IS,767.801025390625,776.9929809570312,764.843994140625,773.0900268554688,773.0859375,50205300000.0
2015-08-17,XU100.IS,773.5770263671875,775.697021484375,763.68701171875,769.2239990234375,769.2199096679688,45844200000.0
2015-08-18,XU100.IS,764.2880249023438,768.9459838867188,759.6010131835938,759.6010131835938,759.5969848632812,46723500000.0
2015-08-19,XU100.IS,763.2319946289062,766.468017578125,751.8800048828125,752.9959716796875,752.9920043945312,48120000.0
2015-08-20,XU100.IS,750.8690185546875,750.8690185546875,736.9710083007812,746.8179931640625,746.8140258789062,56716700000.0
2015-08-21,XU100.IS,743.9210205078125,746.2329711914062,735.2009887695312,737.97802734375,737.97412109375,42866600000.0
2015-08-24,XU100.IS,726.3870239257812,726.3870239257812,697.9739990234375,713.4199829101562,713.4161987304688,56967300000.0
2015-08-25,XU100.IS,721.9110107421875,737.7839965820312,719.9719848632812,735.0969848632812,735.0930786132812,56570200000.0
2015-08-26,XU100.IS,733.7579956054688,741.4089965820312,727.7000122070312,736.1589965820312,736.1550903320312,58349000000.0
2015-08-27,XU100.IS,745.8909912109375,751.5789794921875,744.7579956054688,748.135009765625,748.1310424804688,47672200000.0
2015-08-28,XU100.IS,749.8150024414062,751.5689697265625,740.2009887695312,746.416015625,746.4120483398438,41332000000.0
2015-08-31,XU100.IS,745.4920043945312,753.2069702148438,745.2620239257812,752.10400390625,752.1000366210938,37901000000.0
2015-09-01,XU100.IS,748.43798828125,748.9910278320312,733.75,735.697021484375,735.693115234375,53155600000.0
2015-09-02,XU100.IS,738.7260131835938,742.6069946289062,734.3410034179688,736.5609741210938,736.5570678710938,45098800000.0
2015-09-03,XU100.IS,740.3159790039062,743.9760131835938,732.9140014648438,740.041015625,740.037109375,46625400000.0
2015-09-04,XU100.IS,734.2760009765625,739.97900390625,728.9639892578125,729.5009765625,729.4971313476562,46791300000.0
2015-09-07,XU100.IS,724.35498046875,724.35498046875,715.573974609375,718.6580200195312,718.6542358398438,32369000000.0
2015-09-08,XU100.IS,723.7509765625,726.2890014648438,715.9450073242188,720.5180053710938,720.51416015625,38257200000.0
2015-09-09,XU100.IS,727.8809814453125,728.9550170898438,719.9249877929688,720.0330200195312,720.0291748046875,38591100000.0
2015-09-10,XU100.IS,717.4329833984375,719.5440063476562,712.6329956054688,718.4650268554688,718.4612426757812,42069600000.0
2015-09-11,XU100.IS,719.7210083007812,719.9390258789062,713.4959716796875,713.5089721679688,713.5051879882812,33859100000.0
2015-09-14,XU100.IS,716.2559814453125,716.8250122070312,710.5040283203125,712.9940185546875,712.990234375,44128200000.0
2015-09-15,XU100.IS,714.9000244140625,731.9609985351562,713.0750122070312,731.7340087890625,731.7301025390625,62721000000.0
2015-09-16,XU100.IS,732.9929809570312,743.7849731445312,730.1329956054688,741.4949951171875,741.4910888671875,50751700000.0
2015-09-17,XU100.IS,740.5250244140625,749.8060302734375,738.4600219726562,749.8060302734375,749.8020629882812,48992000000.0
2015-09-18,XU100.IS,748.802978515625,751.02099609375,740.114013671875,750.989990234375,750.9860229492188,58403800000.0
2015-09-21,XU100.IS,748.7979736328125,760.2830200195312,745.2470092773438,758.6069946289062,758.6029663085938,55337400000.0
2015-09-22,XU100.IS,760.468017578125,761.89501953125,745.9310302734375,749.93701171875,749.9330444335938,42592000000.0
2015-09-23,XU100.IS,748.3330078125,750.7020263671875,746.1019897460938,746.1019897460938,746.0980224609375,15806500000.0
2015-09-28,XU100.IS,747.594970703125,751.2830200195312,733.1500244140625,733.1500244140625,733.1461181640625,43349500000.0
2015-09-29,XU100.IS,728.6589965820312,743.2750244140625,726.3809814453125,742.5770263671875,742.5730590820312,58799900000.0
2015-09-30,XU100.IS,746.5,747.5289916992188,737.833984375,742.0549926757812,742.0510864257812,58392200000.0
2015-10-01,XU100.IS,746.2310180664062,748.3579711914062,740.2059936523438,745.3099975585938,745.3060302734375,53782100000.0
2015-10-02,XU100.IS,745.7069702148438,746.9119873046875,738.260009765625,743.9669799804688,743.9630126953125,52888800000.0
2015-10-05,XU100.IS,753.125,769.0250244140625,753.125,769.0250244140625,769.0209350585938,72511000000.0
2015-10-06,XU100.IS,769.7730102539062,776.0670166015625,766.2509765625,772.5859985351562,772.5819091796875,68516300000.0
2015-10-07,XU100.IS,778.2239990234375,787.2659912109375,776.3280029296875,786.9819946289062,786.9778442382812,93857100000.0
2015-10-08,XU100.IS,783.093994140625,792.4569702148438,780.1339721679688,786.6099853515625,786.6058349609375,73287400000.0
2015-10-09,XU100.IS,792.3709716796875,796.1610107421875,788.4240112304688,792.1489868164062,792.144775390625,72840300000.0
2015-10-12,XU100.IS,785.4749755859375,796.1959838867188,785.4749755859375,793.0009765625,792.9967651367188,62843100000.0
2015-10-13,XU100.IS,793.4290161132812,794.9550170898438,778.89501953125,783.5859985351562,783.5818481445312,64749800000.0
2015-10-14,XU100.IS,783.8889770507812,795.0260009765625,783.176025390625,793.802001953125,793.7977905273438,67028700000.0
2015-10-15,XU100.IS,800.1279907226562,803.8309936523438,792.6329956054688,792.6329956054688,792.6287841796875,71855200000.0
2015-10-16,XU100.IS,796.1489868164062,796.1489868164062,784.8359985351562,784.8359985351562,784.8318481445312,55396500000.0
2015-10-19,XU100.IS,788.4600219726562,798.948974609375,788.4600219726562,797.344970703125,797.3407592773438,59306000000.0
2015-10-20,XU100.IS,798.1019897460938,805.9409790039062,796.781005859375,804.9650268554688,804.9607543945312,71140000.0
2015-10-21,XU100.IS,803.9580078125,804.239990234375,792.843994140625,797.6530151367188,797.6488037109375,75788500000.0
2015-10-22,XU100.IS,798.427001953125,805.322021484375,798.427001953125,802.5590209960938,802.5547485351562,69016800000.0
2015-10-23,XU100.IS,808.9240112304688,810.6669921875,800.9119873046875,801.2479858398438,801.2437133789062,74932600000.0
2015-10-26,XU100.IS,801.7239990234375,804.031005859375,792.1959838867188,792.6229858398438,792.6187744140625,59851700000.0
2015-10-27,XU100.IS,792.06201171875,793.8400268554688,780.948974609375,786.625,786.620849609375,54397400000.0
2015-10-28,XU100.IS,786.3389892578125,786.5089721679688,779.9979858398438,785.3629760742188,785.3588256835938,25026000000.0
2015-10-30,XU100.IS,782.302978515625,795.0469970703125,775.85400390625,794.0900268554688,794.0858154296875,59388700000.0
2015-11-02,XU100.IS,836.5369873046875,843.541015625,832.2949829101562,836.9359741210938,836.9315185546875,125531200000.0
2015-11-03,XU100.IS,838.5709838867188,839.2670288085938,828.531982421875,829.1389770507812,829.1345825195312,82656400000.0
2015-11-04,XU100.IS,832.8469848632812,837.8480224609375,832.8469848632812,836.8410034179688,836.8365478515625,73003200000.0
2015-11-05,XU100.IS,832.3489990234375,833.2940063476562,825.4669799804688,829.5570068359375,829.5526123046875,66289000000.0
2015-11-06,XU100.IS,832.0139770507812,832.3189697265625,817.1849975585938,819.302001953125,819.2976684570312,58124700000.0
2015-11-09,XU100.IS,820.0040283203125,826.2219848632812,817.572021484375,820.5009765625,820.4966430664062,60245500000.0
2015-11-10,XU100.IS,823.1129760742188,825.9249877929688,811.7410278320312,811.7410278320312,811.7366943359375,57071700000.0
2015-11-11,XU100.IS,814.844970703125,823.6500244140625,814.844970703125,817.1799926757812,817.1756591796875,54191800000.0
2015-11-12,XU100.IS,822.1740112304688,822.9569702148438,814.2620239257812,821.4340209960938,821.4296875,53993600000.0
2015-11-13,XU100.IS,821.2689819335938,822.9229736328125,816.2479858398438,818.7880249023438,818.78369140625,55974500000.0
2015-11-16,XU100.IS,815.8060302734375,818.2239990234375,810.18701171875,810.4639892578125,810.459716796875,46423700000.0
2015-11-17,XU100.IS,813.2570190429688,818.5750122070312,811.5289916992188,811.5289916992188,811.524658203125,53541500000.0
2015-11-18,XU100.IS,810.6400146484375,814.7650146484375,803.3610229492188,805.1420288085938,805.1377563476562,50615600000.0
2015-11-19,XU100.IS,808.60302734375,811.1799926757812,801.8569946289062,804.4119873046875,804.40771484375,51230200000.0
2015-11-20,XU100.IS,803.9760131835938,811.2169799804688,803.844970703125,806.8170166015625,806.812744140625,44600100000.0
2015-11-23,XU100.IS,806.5260009765625,807.8419799804688,797.447998046875,797.447998046875,797.4437866210938,41407200000.0
2015-11-24,XU100.IS,798.68798828125,800.0800170898438,760.9580078125,762.4299926757812,762.4259643554688,103730000000.0
2015-11-25,XU100.IS,765.7009887695312,769.7529907226562,755.2069702148438,768.364990234375,768.3609008789062,82608700000.0
2015-11-26,XU100.IS,766.2449951171875,766.9039916992188,749.9299926757812,749.9760131835938,749.9720458984375,63340600000.0
2015-11-27,XU100.IS,748.239990234375,765.22900390625,748.239990234375,756.3839721679688,756.3799438476562,68304500000.0
2015-11-30,XU100.IS,756.3839721679688,765.3519897460938,750.9710083007812,752.3280029296875,752.3240356445312,50291650000.0
2015-12-01,XU100.IS,752.3280029296875,767.85498046875,752.3280029296875,767.85498046875,767.8508911132812,67436260000.0
2015-12-02,XU100.IS,767.85498046875,777.6669921875,762.4630126953125,763.9500122070312,763.9459838867188,77877770000.0
2015-12-03,XU100.IS,763.9500122070312,771.4130249023438,753.9240112304688,754.5280151367188,754.5239868164062,62627810000.0
2015-12-04,XU100.IS,754.5280151367188,758.8779907226562,733.7080078125,742.6530151367188,742.6490478515625,76334610000.0
2015-12-07,XU100.IS,742.6530151367188,745.3410034179688,733.5469970703125,739.0889892578125,739.0850830078125,60874660000.0
2015-12-08,XU100.IS,739.0889892578125,742.0430297851562,729.5460205078125,731.0089721679688,731.0050659179688,58091480000.0
2015-12-09,XU100.IS,731.0089721679688,747.3209838867188,729.4849853515625,745.8369750976562,745.8330078125,63981090000.0
2015-12-10,XU100.IS,745.8369750976562,752.3709716796875,720.1270141601562,723.5419921875,723.5381469726562,84211910000.0
2015-12-11,XU100.IS,723.5419921875,725.1199951171875,702.802978515625,702.802978515625,702.7992553710938,88786550000.0
2015-12-14,XU100.IS,702.802978515625,716.958984375,691.9099731445312,693.0869750976562,693.0833129882812,74143210000.0
2015-12-15,XU100.IS,693.0869750976562,723.9190063476562,693.0869750976562,721.5679931640625,721.5641479492188,84622120000.0
2015-12-16,XU100.IS,721.5679931640625,728.8790283203125,713.969970703125,728.3179931640625,728.3141479492188,81655240000.0
2015-12-17,XU100.IS,728.3179931640625,741.7880249023438,728.2349853515625,737.1190185546875,737.1151123046875,89541750000.0
2015-12-18,XU100.IS,737.1190185546875,737.1190185546875,722.031005859375,724.60400390625,724.6001586914062,68400290000.0
2015-12-21,XU100.IS,724.60400390625,737.8140258789062,724.60400390625,733.281982421875,733.278076171875,67706230000.0
2015-12-22,XU100.IS,733.281982421875,733.801025390625,722.2050170898438,731.02099609375,731.01708984375,77250850000.0
2015-12-23,XU100.IS,731.02099609375,744.9860229492188,731.02099609375,740.448974609375,740.445068359375,66621050000.0
2015-12-24,XU100.IS,740.448974609375,743.93701171875,738.6500244140625,740.5040283203125,740.5001220703125,42330080000.0
2015-12-25,XU100.IS,740.5040283203125,742.2789916992188,739.947021484375,741.89501953125,741.89111328125,21798080000.0
2015-12-28,XU100.IS,741.89501953125,749.5360107421875,741.89501953125,742.4320068359375,742.4280395507812,55703260000.0
2015-12-29,XU100.IS,742.4320068359375,745.2769775390625,736.9290161132812,739.1259765625,739.1220703125,54695780000.0
2015-12-30,XU100.IS,739.1259765625,740.0490112304688,730.64599609375,732.0070190429688,732.0031127929688,42005560000.0
2015-12-31,XU100.IS,732.0070190429688,733.7210083007812,714.3359985351562,717.27001953125,717.2662353515625,42808150000.0
2016-01-04,XU100.IS,717.27001953125,717.27001953125,698.8040161132812,705.1840209960938,705.1802978515625,48721700000.0
2016-01-05,XU100.IS,705.1840209960938,712.5349731445312,693.9580078125,706.8809814453125,706.8772583007812,67864960000.0
2016-01-06,XU100.IS,706.8809814453125,712.6710205078125,697.135009765625,711.97900390625,711.9752197265625,79617850000.0
2016-01-07,XU100.IS,711.97900390625,716.4019775390625,696.8790283203125,714.958984375,714.9552001953125,89136690000.0
2016-01-08,XU100.IS,714.958984375,721.3189697265625,704.0780029296875,706.1320190429688,706.1282958984375,72823590000.0
2016-01-11,XU100.IS,703.9730224609375,716.218994140625,701.114990234375,710.489990234375,710.4862060546875,68380760000.0
2016-01-12,XU100.IS,710.3330078125,721.0009765625,705.1649780273438,717.4039916992188,717.4002075195312,86373250000.0
2016-01-13,XU100.IS,721.0609741210938,730.1090087890625,720.302001953125,725.0869750976562,725.0831298828125,79732510000.0
2016-01-14,XU100.IS,722.0640258789062,726.5139770507812,713.0889892578125,719.406005859375,719.4021606445312,80860720000.0
2016-01-15,XU100.IS,719.8400268554688,722.7449951171875,706.280029296875,710.6199951171875,710.6162109375,71487300000.0
2016-01-18,XU100.IS,714.635986328125,715.2150268554688,708.4520263671875,710.39697265625,710.3931884765625,61250850000.0
2016-01-19,XU100.IS,716.6640014648438,718.2739868164062,707.8619995117188,710.7319946289062,710.7282104492188,68204870000.0
2016-01-20,XU100.IS,706.0460205078125,707.8560180664062,695.9530029296875,696.0399780273438,696.0363159179688,71427520000.0
2016-01-21,XU100.IS,696.5759887695312,697.77099609375,682.3049926757812,685.6790161132812,685.6753540039062,80155200000.0
2016-01-22,XU100.IS,694.8709716796875,703.9249877929688,692.552978515625,702.4390258789062,702.435302734375,75373440000.0
2016-01-25,XU100.IS,707.6190185546875,710.8800048828125,701.22998046875,705.3900146484375,705.3862915039062,53863470000.0
2016-01-26,XU100.IS,701.4450073242188,718.3870239257812,699.2509765625,718.0889892578125,718.085205078125,70555640000.0
2016-01-27,XU100.IS,718.197998046875,726.8369750976562,717.7520141601562,720.5289916992188,720.525146484375,79189770000.0
2016-01-28,XU100.IS,724.3179931640625,729.6090087890625,723.2069702148438,724.2739868164062,724.2701416015625,78377760000.0
2016-01-29,XU100.IS,731.2269897460938,735.0659790039062,730.802001953125,734.8109741210938,734.8070678710938,70653830000.0
2016-02-01,XU100.IS,734.9619750976562,735.1480102539062,727.93701171875,734.4769897460938,734.4730834960938,67455060000.0
2016-02-02,XU100.IS,736.5159912109375,739.114990234375,725.06201171875,725.06201171875,725.0581665039062,71594590000.0
2016-02-03,XU100.IS,721.7479858398438,736.2979736328125,720.1519775390625,732.6740112304688,732.6701049804688,78071140000.0
2016-02-04,XU100.IS,741.5040283203125,747.4039916992188,739.6290283203125,745.0540161132812,745.050048828125,81258740000.0
2016-02-05,XU100.IS,744.8569946289062,747.6740112304688,740.3330078125,742.0349731445312,742.0310668945312,65713380000.0
2016-02-08,XU100.IS,744.573974609375,746.56201171875,720.052001953125,720.052001953125,720.0481567382812,90082520000.0
2016-02-09,XU100.IS,715.2030029296875,717.9829711914062,703.7349853515625,714.1519775390625,714.148193359375,89122190000.0
2016-02-10,XU100.IS,716.7210083007812,722.4990234375,708.5640258789062,716.1420288085938,716.1382446289062,70299830000.0
2016-02-11,XU100.IS,711.1640014648438,712.8159790039062,698.8980102539062,709.4169921875,709.4132080078125,82949560000.0
2016-02-12,XU100.IS,713.3179931640625,715.4180297851562,708.9569702148438,709.3740234375,709.3702392578125,64282910000.0
2016-02-15,XU100.IS,712.7529907226562,715.6640014648438,694.3610229492188,710.0809936523438,710.0772094726562,78133310000.0
2016-02-16,XU100.IS,715.864990234375,718.1589965820312,708.0750122070312,709.4920043945312,709.4882202148438,62110660000.0
2016-02-17,XU100.IS,709.2269897460938,728.5579833984375,706.5360107421875,728.051025390625,728.0471801757812,79281700000.0
2016-02-18,XU100.IS,727.0919799804688,734.4650268554688,723.2230224609375,734.4650268554688,734.4611206054688,73005950000.0
2016-02-19,XU100.IS,734.010009765625,734.5560302734375,726.7119750976562,730.1539916992188,730.150146484375,61330210000.0
2016-02-22,XU100.IS,736.5659790039062,748.9390258789062,735.6640014648438,748.9390258789062,748.93505859375,75160890000.0
2016-02-23,XU100.IS,748.5460205078125,759.2379760742188,746.7429809570312,754.9979858398438,754.9939575195312,91270540000.0
2016-02-24,XU100.IS,756.3870239257812,757.0540161132812,739.1599731445312,740.6719970703125,740.6680908203125,80578570000.0
2016-02-25,XU100.IS,745.5170288085938,755.0419921875,743.510986328125,752.0189819335938,752.0150146484375,73150650000.0
2016-02-26,XU100.IS,755.7059936523438,760.1740112304688,748.3560180664062,749.2899780273438,749.2860107421875,70777310000.0
2016-02-29,XU100.IS,747.0960083007812,759.5479736328125,744.2379760742188,758.1439819335938,758.1399536132812,69536930000.0
2016-03-01,XU100.IS,759.4910278320312,761.8460083007812,756.4210205078125,759.5540161132812,759.5499877929688,63469630000.0
2016-03-02,XU100.IS,766.3569946289062,770.9650268554688,764.1510009765625,767.8800048828125,767.8759155273438,72346210000.0
2016-03-03,XU100.IS,770.6259765625,775.2730102539062,764.6610107421875,768.2830200195312,768.2789306640625,74723410000.0
2016-03-04,XU100.IS,769.4349975585938,771.9110107421875,761.6389770507812,771.9110107421875,771.9069213867188,74772580000.0
2016-03-07,XU100.IS,773.4959716796875,779.8980102539062,771.5040283203125,774.8389892578125,774.8348999023438,74561130000.0
2016-03-08,XU100.IS,772.8419799804688,781.4390258789062,771.5800170898438,776.8289794921875,776.8248291015625,84003450000.0
2016-03-09,XU100.IS,776.2890014648438,787.3820190429688,773.9840087890625,787.3820190429688,787.3778686523438,75730960000.0
2016-03-10,XU100.IS,788.5609741210938,796.7410278320312,785.0499877929688,790.2470092773438,790.2427978515625,94804700000.0
2016-03-11,XU100.IS,795.6589965820312,796.1309814453125,787.4349975585938,793.802001953125,793.7977905273438,71009340000.0
2016-03-14,XU100.IS,792.031005859375,801.14599609375,791.7990112304688,801.1090087890625,801.104736328125,71649350000.0
2016-03-15,XU100.IS,800.8720092773438,800.9119873046875,787.7459716796875,790.3109741210938,790.3067626953125,81023830000.0
2016-03-16,XU100.IS,791.68701171875,795.7410278320312,784.1950073242188,793.6920166015625,793.6878051757812,68964770000.0
2016-03-17,XU100.IS,804.7739868164062,813.8930053710938,803.9619750976562,813.77099609375,813.7666625976562,88583900000.0
2016-03-18,XU100.IS,814.8270263671875,829.4340209960938,812.2119750976562,829.4340209960938,829.4296264648438,81005260000.0
2016-03-21,XU100.IS,827.7559814453125,835.2369995117188,824.3660278320312,834.0269775390625,834.0225830078125,83980030000.0
2016-03-22,XU100.IS,828.530029296875,828.530029296875,809.8300170898438,817.6610107421875,817.6566772460938,109120910000.0
2016-03-23,XU100.IS,815.4929809570312,817.3499755859375,801.7169799804688,803.8369750976562,803.8327026367188,88495800000.0
2016-03-24,XU100.IS,802.9739990234375,813.89599609375,801.2100219726562,813.583984375,813.5796508789062,77185020000.0
2016-03-25,XU100.IS,814.2340087890625,817.5339965820312,812.8989868164062,813.5650024414062,813.5606689453125,31906230000.0
2016-03-28,XU100.IS,814.9409790039062,817.3109741210938,808.7310180664062,813.4459838867188,813.441650390625,36306120000.0
2016-03-29,XU100.IS,817.1680297851562,822.7329711914062,815.22900390625,817.3359985351562,817.3316650390625,61719870000.0
2016-03-30,XU100.IS,823.75,830.4140014648438,822.9949951171875,829.177978515625,829.173583984375,71113420000.0
2016-03-31,XU100.IS,829.1749877929688,834.468017578125,824.8679809570312,832.6799926757812,832.6755981445312,72804140000.0
2016-04-01,XU100.IS,829.8720092773438,830.5460205078125,819.3189697265625,823.593994140625,823.589599609375,65889910000.0
2016-04-04,XU100.IS,827.625,838.72900390625,825.9990234375,838.72900390625,838.7245483398438,75855670000.0
2016-04-05,XU100.IS,836.2050170898438,837.010009765625,824.6500244140625,829.6409912109375,829.6365966796875,72119580000.0
2016-04-06,XU100.IS,829.0609741210938,830.260986328125,815.1129760742188,815.1129760742188,815.108642578125,73727760000.0
2016-04-07,XU100.IS,820.0809936523438,822.5260009765625,810.8070068359375,811.64697265625,811.6426391601562,62151850000.0
2016-04-08,XU100.IS,814.510009765625,825.760986328125,808.8400268554688,825.02099609375,825.0166015625,72284880000.0
2016-04-11,XU100.IS,826.3049926757812,841.0139770507812,823.0139770507812,839.875,839.8705444335938,87348100000.0
2016-04-12,XU100.IS,838.593994140625,844.2999877929688,832.6380004882812,837.197998046875,837.1935424804688,91401080000.0
2016-04-13,XU100.IS,841.5189819335938,858.0880126953125,840.0919799804688,856.9669799804688,856.9624633789062,92408150000.0
2016-04-14,XU100.IS,857.4979858398438,862.5449829101562,853.4039916992188,857.8499755859375,857.8453979492188,95617300000.0
2016-04-15,XU100.IS,859.708984375,861.8800048828125,848.0789794921875,855.7329711914062,855.7284545898438,72998640000.0
2016-04-18,XU100.IS,851.8040161132812,863.8670043945312,849.9769897460938,863.43701171875,863.4324340820312,74290170000.0
2016-04-19,XU100.IS,866.073974609375,866.9349975585938,858.0670166015625,862.510009765625,862.5054321289062,72686220000.0
2016-04-20,XU100.IS,860.0850219726562,869.31298828125,852.7150268554688,855.5020141601562,855.4974975585938,98795900000.0
2016-04-21,XU100.IS,859.3660278320312,864.5,851.177001953125,856.7080078125,856.7034912109375,66481030000.0
2016-04-22,XU100.IS,858.4739990234375,859.2930297851562,851.5059814453125,858.2869873046875,858.2824096679688,59643140000.0
2016-04-25,XU100.IS,855.7340087890625,858.5120239257812,849.8419799804688,851.093994140625,851.0894775390625,58448510000.0
2016-04-26,XU100.IS,853.4719848632812,859.3829956054688,850.4290161132812,857.5640258789062,857.5594482421875,70227410000.0
2016-04-27,XU100.IS,858.7739868164062,861.2100219726562,852.9149780273438,853.7420043945312,853.7374877929688,54483800000.0
2016-04-28,XU100.IS,854.6740112304688,856.7639770507812,847.6320190429688,854.7780151367188,854.7734985351562,66326060000.0
2016-04-29,XU100.IS,855.2509765625,856.6439819335938,848.3790283203125,853.2780151367188,853.2734985351562,52550600000.0
2016-05-02,XU100.IS,852.4169921875,852.6859741210938,838.1170043945312,838.2990112304688,838.2945556640625,46287110000.0
