Date,XAU_USD,USD_TRY,XAU_TRY
2013-01-02 00:00:00,1687.9000244140625,1.7813999652862549,3006.82504489788
2013-01-03 00:00:00,1673.699951171875,1.777780055999756,2975.4703929211246
2013-01-04 00:00:00,1648.0999755859375,1.7841999530792236,2940.5398991102998
2013-01-07 00:00:00,1645.5,1.7804800271987915,2929.7798847556114
2013-01-08 00:00:00,1661.5,1.7791800498962402,2956.107652902603
2013-01-09 00:00:00,1654.800048828125,1.7772799730300903,2941.042986151442
2013-01-10 00:00:00,1677.300048828125,1.77538001537323,2977.844986473996
2013-01-11 00:00:00,1660.0,1.766379952430725,2932.190721035004
2013-01-14 00:00:00,1668.9000244140625,1.76937997341156,2952.918280824306
2013-01-15 00:00:00,1683.4000244140625,1.7680799961090088,2976.385908615921
2013-01-16 00:00:00,1682.699951171875,1.768470048904419,2975.804464940389
2013-01-17 00:00:00,1690.4000244140625,1.7636699676513672,2981.30775637622
2013-01-18 00:00:00,1686.5999755859375,1.7532700300216677,2957.0651898301003
2013-01-22 00:00:00,1692.800048828125,1.7642300128936768,2986.48865197046
2013-01-23 00:00:00,1686.300048828125,1.7678699493408203,2981.1591818952
2013-01-24 00:00:00,1669.5,1.7707699537277222,2956.300437748432
2013-01-25 00:00:00,1656.4000244140625,1.7682700157165527,2928.9624972035526
2013-01-28 00:00:00,1652.4000244140625,1.7667700052261353,2919.410799769699
2013-01-29 00:00:00,1660.699951171875,1.773069977760315,2944.5372254908725
2013-01-30 00:00:00,1679.9000244140625,1.7672699689865112,2968.83686404668
2013-01-31 00:00:00,1660.5999755859375,1.7683199644088743,2936.472089725503
2013-02-01 00:00:00,1669.4000244140625,1.7557499408721924,2931.0489941570268
2013-02-04 00:00:00,1675.300048828125,1.7483700513839722,2929.0444324532
2013-02-05 00:00:00,1672.4000244140625,1.7616699934005735,2946.216939972641
2013-02-06 00:00:00,1677.699951171875,1.7604700326919556,2953.540487886843
2013-02-07 00:00:00,1670.4000244140625,1.7688699960708618,2954.72048462207
2013-02-08 00:00:00,1666.0,1.7729699611663818,2953.767955303192
2013-02-11 00:00:00,1648.199951171875,1.7703700065612793,2917.923758370453
2013-02-12 00:00:00,1648.699951171875,1.7748700380325315,2926.228145040659
2013-02-13 00:00:00,1644.199951171875,1.7718700170516968,2913.308595519309
2013-02-14 00:00:00,1634.699951171875,1.7633700370788574,2882.580913510756
2013-02-15 00:00:00,1608.800048828125,1.7676500082015991,2843.795419505768
2013-02-19 00:00:00,1603.5999755859375,1.7657999992370603,2831.6368356661987
2013-02-20 00:00:00,1577.5999755859375,1.7754600048065186,2800.965660236572
2013-02-21 00:00:00,1578.199951171875,1.7845699787139893,2816.408253269212
2013-02-22 00:00:00,1572.4000244140625,1.7925699949264526,2818.63710378627
2013-02-25 00:00:00,1586.199951171875,1.7990700006484983,2853.684747183433
2013-02-26 00:00:00,1615.199951171875,1.810269951820373,2923.94793778818
2013-02-27 00:00:00,1595.199951171875,1.804669976234436,2878.809457970521
2013-02-28 00:00:00,1577.699951171875,1.7959699630737305,2833.5017230475787
2013-03-01 00:00:00,1571.9000244140625,1.7984700202941897,2827.015068808396
2013-03-04 00:00:00,1572.0999755859375,1.7981499433517456,2826.871482043134
2013-03-05 00:00:00,1574.5999755859375,1.7972700595855713,2829.981391944777
2013-03-06 00:00:00,1574.5999755859375,1.7905700206756592,2819.4315108408045
2013-03-07 00:00:00,1574.800048828125,1.7974900007247925,2830.6873409094696
2013-03-08 00:00:00,1576.5999755859375,1.7967499494552612,2832.7559264451997
2013-03-11 00:00:00,1577.800048828125,1.8040900230407717,2846.4933264440624
2013-03-12 00:00:00,1591.5,1.798359990119934,2862.089924275875
2013-03-13 00:00:00,1588.300048828125,1.802109956741333,2862.291332285909
2013-03-14 00:00:00,1590.5999755859375,1.8114900588989256,2881.3560434588
2013-03-15 00:00:00,1592.5,1.8092700242996216,2881.262513697148
2013-03-18 00:00:00,1604.5999755859375,1.8157700300216677,2913.5845458424446
2013-03-19 00:00:00,1611.300048828125,1.8122700452804563,2920.110812450148
2013-03-20 00:00:00,1607.5,1.8251700401306152,2933.960839509964
2013-03-21 00:00:00,1613.800048828125,1.8162699937820437,2931.09660465052
2013-03-22 00:00:00,1606.199951171875,1.817170023918152,2918.7384036883304
2013-03-25 00:00:00,1604.5999755859375,1.81112003326416,2906.1231611588737
2013-03-26 00:00:00,1595.800048828125,1.8206199407577517,2905.345390358678
2013-03-27 00:00:00,1606.199951171875,1.8127199411392207,2911.590680946101
2013-03-28 00:00:00,1594.800048828125,1.811750054359436,2889.3790751567867
2013-04-01 00:00:00,1600.0,1.8090699911117556,2894.5119857788086
2013-04-02 00:00:00,1575.0999755859375,1.803920030593872,2841.3543961473915
2013-04-03 00:00:00,1552.800048828125,1.8026200532913208,2799.10850676932
2013-04-04 00:00:00,1551.800048828125,1.8067200183868408,2803.6682127514505
2013-04-05 00:00:00,1575.4000244140625,1.8014700412750244,2838.035947005876
2013-04-08 00:00:00,1572.0,1.8016899824142456,2832.256652355194
2013-04-09 00:00:00,1586.199951171875,1.784980058670044,2831.3352819051943
2013-04-10 00:00:00,1558.300048828125,1.782969951629639,2778.4021626835456
2013-04-11 00:00:00,1564.300048828125,1.789520025253296,2799.3462628826383
2013-04-12 00:00:00,1501.0,1.784060001373291,2677.87406206131
2013-04-15 00:00:00,1360.5999755859375,1.7892999649047852,2434.521488565369
2013-04-16 00:00:00,1386.800048828125,1.793470025062561,2487.184318328538
2013-04-17 00:00:00,1382.199951171875,1.7869700193405151,2469.9498734780645
2013-04-18 00:00:00,1392.0,1.7983700037002563,2503.331045150757
2013-04-19 00:00:00,1395.300048828125,1.7952699661254885,2504.94027139456
2013-04-22 00:00:00,1421.0,1.8010300397872925,2559.2636865377426
2013-04-23 00:00:00,1408.5999755859375,1.803920030593872,2541.001711053512
2013-04-24 00:00:00,1423.4000244140625,1.802209973335266,2565.2657200446847
2013-04-25 00:00:00,1461.800048828125,1.8021199703216555,2634.339060610335
2013-04-26 00:00:00,1453.5999755859375,1.7982699871063232,2613.965209354676
2013-04-29 00:00:00,1467.4000244140625,1.7953699827194214,2634.525956474754
2013-04-30 00:00:00,1472.199951171875,1.7936099767684937,2640.552520219964
2013-05-01 00:00:00,1446.300048828125,1.7911100387573242,2590.482536511263
2013-05-02 00:00:00,1467.699951171875,1.7919000387191772,2629.9715993330174
2013-05-03 00:00:00,1464.300048828125,1.7930500507354736,2625.563276843226
2013-05-06 00:00:00,1468.0999755859375,1.7932100296020508,2632.611600679229
2013-05-07 00:00:00,1449.0,1.796169996261597,2602.6503245830536
2013-05-08 00:00:00,1473.9000244140625,1.7961000204086304,2647.2718639303785
2013-05-09 00:00:00,1468.800048828125,1.7892199754714966,2628.006387336791
2013-05-10 00:00:00,1436.800048828125,1.7953799962997437,2579.6020663485106
2013-05-13 00:00:00,1434.5,1.8026200532913208,2585.8584664464
2013-05-14 00:00:00,1424.699951171875,1.8103200197219849,2579.16284370338
2013-05-15 00:00:00,1396.5,1.8147499561309812,2534.298313736916
2013-05-16 00:00:00,1387.0999755859375,1.822090029716492,2527.4210357351258
2013-05-17 00:00:00,1364.9000244140625,1.8228199481964111,2487.9669917957217
2013-05-20 00:00:00,1384.300048828125,1.8420699834823608,2549.9775680794555
2013-05-21 00:00:00,1377.800048828125,1.8404099941253664,2535.716979769699
2013-05-22 00:00:00,1367.5999755859375,1.8420699834823608,2519.214864438065
2013-05-23 00:00:00,1392.0,1.8477799892425537,2572.1097450256348
2013-05-24 00:00:00,1386.800048828125,1.845720052719116,2559.64465923392
2013-05-28 00:00:00,1379.0999755859375,1.842869997024536,2541.5019679045945
2013-05-29 00:00:00,1391.300048828125,1.8597899675369265,2587.5258726441825
2013-05-30 00:00:00,1411.5,1.8607699871063232,2626.4768368005757
2013-05-31 00:00:00,1392.5999755859375,1.8714100122451784,2606.125537363914
2013-06-03 00:00:00,1411.699951171875,1.885769963264465,2662.141365061834
2013-06-04 00:00:00,1397.0999755859375,1.8836100101470947,2631.591499189933
2013-06-05 00:00:00,1398.4000244140625,1.8713300228118896,2616.8679495869146
2013-06-06 00:00:00,1415.699951171875,1.89179003238678,2678.207056477404
2013-06-07 00:00:00,1383.0,1.8922100067138672,2616.9264392852783
2013-06-10 00:00:00,1386.199951171875,1.878029942512512,2603.325014610164
2013-06-11 00:00:00,1377.0,1.8991700410842896,2615.1571465730667
2013-06-12 00:00:00,1391.800048828125,1.890169978141785,2630.738667871192
2013-06-13 00:00:00,1377.5999755859375,1.873600006103516,2581.0713226660155
2013-06-14 00:00:00,1387.300048828125,1.859969973564148,2580.336435144389
2013-06-17 00:00:00,1382.800048828125,1.8770899772644043,2595.6401122160023
2013-06-18 00:00:00,1366.5999755859375,1.8693000078201292,2554.5853450497816
2013-06-19 00:00:00,1373.5999755859375,1.8852699995040891,2589.606825291717
2013-06-20 00:00:00,1285.9000244140625,1.9023699760437007,2446.257598639175
2013-06-21 00:00:00,1291.5999755859375,1.9386999607086184,2504.024821919709
2013-06-24 00:00:00,1276.800048828125,1.9364999532699585,2472.523234890745
2013-06-25 00:00:00,1274.800048828125,1.944169998168945,2478.428008595947
2013-06-26 00:00:00,1229.5999755859375,1.930709958076477,2374.0009173143626
2013-06-27 00:00:00,1211.4000244140625,1.933769941329956,2342.568954138289
2013-06-28 00:00:00,1223.800048828125,1.9176700115203855,2346.844653734879
2013-07-01 00:00:00,1255.9000244140625,1.9285500049591064,2422.065998311882
2013-07-02 00:00:00,1243.5999755859375,1.9232699871063232,2391.77850901059
2013-07-03 00:00:00,1252.0999755859375,1.932559967041016,2419.758287550416
2013-07-05 00:00:00,1212.9000244140625,1.940999984741211,2354.2389288803097
2013-07-08 00:00:00,1234.9000244140625,1.9616700410842896,2422.466381627324
2013-07-09 00:00:00,1245.9000244140625,1.946300029754639,2424.895254588395
2013-07-10 00:00:00,1247.4000244140625,1.9399199485778809,2419.8561912173755
2013-07-11 00:00:00,1280.0999755859375,1.919469952583313,2457.11343943984
2013-07-12 00:00:00,1277.800048828125,1.949030041694641,2490.470682444895
2013-07-15 00:00:00,1283.800048828125,1.9519200325012207,2505.8750330336625
2013-07-16 00:00:00,1290.800048828125,1.9319000244140625,2493.696645844728
2013-07-17 00:00:00,1277.9000244140625,1.9197200536727903,2453.2103034566244
2013-07-18 00:00:00,1284.5999755859375,1.9101999998092647,2453.84287311924
2013-07-19 00:00:00,1293.300048828125,1.920300006866455,2483.524092645035
2013-07-22 00:00:00,1336.4000244140625,1.9151999950408936,2559.4733201304625
2013-07-23 00:00:00,1335.0999755859375,1.910979986190796,2551.349332908547
2013-07-24 00:00:00,1319.699951171875,1.899809956550598,2507.1791068956663
2013-07-25 00:00:00,1329.0,1.9219199419021609,2554.2316027879715
2013-07-26 00:00:00,1321.699951171875,1.9213600158691408,2539.461439157836
2013-07-29 00:00:00,1328.4000244140625,1.9245200157165527,2556.5324358632206
2013-07-30 00:00:00,1324.0,1.926699995994568,2550.950794696808
2013-07-31 00:00:00,1312.4000244140625,1.9224499464035036,2523.023356594771
2013-08-01 00:00:00,1311.0,1.93326997756958,2534.5169405937195
2013-08-02 00:00:00,1310.5999755859375,1.9451700448989868,2549.339813355109
2013-08-05 00:00:00,1302.5999755859375,1.9261800050735476,2509.042027582924
2013-08-06 00:00:00,1283.199951171875,1.9284700155258176,2474.6126297591545
2013-08-07 00:00:00,1286.0999755859375,1.9255499839782717,2476.4497873839573
2013-08-08 00:00:00,1310.699951171875,1.9298700094223025,2529.480527117877
2013-08-09 00:00:00,1312.9000244140625,1.921470046043396,2522.6980703612644
2013-08-12 00:00:00,1334.699951171875,1.9201799631118772,2562.864103006636
2013-08-13 00:00:00,1321.199951171875,1.92425000667572,2542.3190148624417
2013-08-14 00:00:00,1334.0,1.9315500259399412,2576.687734603882
2013-08-15 00:00:00,1361.5999755859375,1.932770013809204,2631.6596036158444
2013-08-16 00:00:00,1371.699951171875,1.9319700002670288,2650.0831550318107
2013-08-19 00:00:00,1366.199951171875,1.9427200555801392,2654.1440450742084
2013-08-20 00:00:00,1373.0999755859375,1.9530999660491943,2681.801515699044
2013-08-21 00:00:00,1370.5999755859375,1.9479999542236328,2669.9286897003185
2013-08-22 00:00:00,1371.199951171875,1.9800000190734863,2714.975929473876
2013-08-23 00:00:00,1395.699951171875,1.9882999658584597,2775.0701652636926
2013-08-26 00:00:00,1393.0,1.9896199703216555,2771.540618658066
2013-08-27 00:00:00,1420.5999755859375,1.9957200288772583,2835.1198242994
2013-08-28 00:00:00,1419.0,2.0470399856567383,2904.749739646912
2013-08-29 00:00:00,1412.9000244140625,2.0284500122070312,2865.99707177002
2013-08-30 00:00:00,1396.0999755859375,2.028980016708374,2832.658951790916
2013-09-03 00:00:00,1412.0,2.0184500217437744,2850.051430702209
2013-09-04 00:00:00,1389.9000244140625,2.0563199520111084,2858.0791515033634
2013-09-05 00:00:00,1373.0999755859375,2.047379970550537,2811.25738757808
2013-09-06 00:00:00,1386.699951171875,2.0680201053619385,2867.723379127856
2013-09-09 00:00:00,1386.800048828125,2.0515999794006348,2845.1589516085805
2013-09-10 00:00:00,1364.0999755859375,2.024139881134033,2761.129162437457
2013-09-11 00:00:00,1363.9000244140625,2.0150399208068848,2748.3129971838207
2013-09-12 00:00:00,1330.4000244140625,2.0111899375915527,2675.6871420731186
2013-09-13 00:00:00,1308.4000244140625,2.02620005607605,2651.0802028376784
2013-09-16 00:00:00,1317.9000244140625,2.0019900798797607,2638.422775150248
2013-09-17 00:00:00,1309.5,2.000250101089477,2619.327507376671
2013-09-18 00:00:00,1307.800048828125,2.001140117645264,2617.091143568396
2013-09-19 00:00:00,1369.4000244140625,1.938140034675598,2654.089010802636
2013-09-20 00:00:00,1332.5,1.9601600170135496,2611.913222670555
