Date,ma_200,above_ma,realized_vol_20d,vol_percentile,high_vol,simplified_regime,regime_label
2016-01-25,737.1612377929688,0,0.1868393004114235,23.015873015873016,0,Bear,Bear
2016-01-26,735.3137377929687,0,0.200317909228648,35.317460317460316,0,Bear,Bear
2016-01-27,733.4937377929688,0,0.2007675912771212,36.11111111111111,0,Bear,Bear
2016-01-28,731.876376953125,0,0.1994008138673101,33.730158730158735,0,Bear,Bear
2016-01-29,730.4843566894531,1,0.1918696191340233,28.174603174603174,0,Bull,Bull
2016-02-01,729.0375561523438,1,0.1797688107166682,11.904761904761903,0,Bull,Bull
2016-02-02,727.5898364257813,0,0.1873844874863129,21.825396825396826,0,Bear,Bear
2016-02-03,726.994716796875,1,0.18910637467180053,23.41269841269841,0,Bull,Bull
2016-02-04,726.5284973144531,1,0.196729110456798,32.142857142857146,0,Bull,Bull
2016-02-05,726.3696765136718,1,0.1907426859990334,25.793650793650798,0,Bull,Bull
2016-02-08,725.643037109375,0,0.2215646630655653,56.34920634920635,0,Bear,Bear
2016-02-09,724.8795166015625,0,0.22107547396481955,55.158730158730165,0,Bear,Bear
2016-02-10,723.8452575683593,0,0.21768376335332076,50.39682539682539,0,Bear,Bear
2016-02-11,722.7545971679688,0,0.21844482617985742,51.19047619047619,0,Bear,Bear
2016-02-12,721.8515173339844,0,0.21409865060392086,44.44444444444444,0,Bear,Bear
2016-02-15,721.2000769042969,0,0.2141237947566294,44.84126984126984,0,Bear,Bear
2016-02-16,720.6081372070313,0,0.21414078298468792,44.84126984126984,0,Bear,Bear
2016-02-17,720.5489782714844,1,0.21865611685224007,51.19047619047619,0,Bull,Bull
2016-02-18,720.3215393066406,1,0.20989842613553317,41.269841269841265,0,Bull,Bull
2016-02-19,720.453779296875,1,0.19701689901415922,31.746031746031743,0,Bull,Bull
2016-02-22,721.3765002441406,1,0.21425565249255593,45.63492063492063,0,Bull,Bull
2016-02-23,722.6147204589844,1,0.20789740812711632,40.476190476190474,0,Bull,Bull
2016-02-24,722.9968005371094,1,0.22147026787285115,55.952380952380956,0,Bull,Bull
2016-02-25,723.4708203125,1,0.226584238542222,59.12698412698413,0,Bull,Bull
2016-02-26,723.7142395019531,1,0.22235685224331977,55.952380952380956,0,Bull,Bull
2016-02-29,724.3850390625,1,0.22548581879019908,58.333333333333336,0,Bull,Bull
2016-03-01,724.9104797363282,1,0.21888867602713039,51.19047619047619,0,Bull,Bull
2016-03-02,725.6476599121094,1,0.21912158898893,51.587301587301596,0,Bull,Bull
2016-03-03,726.2043408203125,1,0.21239833629982077,42.857142857142854,0,Bull,Bull
2016-03-04,726.83248046875,1,0.21157178345861122,42.46031746031746,0,Bull,Bull
2016-03-07,727.4913598632812,1,0.17534598792287046,5.555555555555555,0,Bull,Bull
2016-03-08,728.1792993164063,1,0.16970943709452954,3.571428571428571,0,Bull,Bull
2016-03-09,729.1444201660156,1,0.1727594578813735,5.158730158730158,0,Bull,Bull
2016-03-10,730.3092199707031,1,0.16455145734070717,2.7777777777777777,0,Bull,Bull
2016-03-11,731.8398596191406,1,0.16331377384487866,2.380952380952381,0,Bull,Bull
2016-03-14,733.758359375,1,0.16278444285161967,2.380952380952381,0,Bull,Bull
2016-03-15,735.4269592285157,1,0.17561204089157825,7.936507936507936,0,Bull,Bull
2016-03-16,737.0612194824218,1,0.15767746335674662,1.5873015873015872,0,Bull,Bull
2016-03-17,739.0374597167969,1,0.17386360279043683,7.5396825396825395,0,Bull,Bull
2016-03-18,741.5034997558594,1,0.17551171693137335,8.73015873015873,0,Bull,Bull
2016-03-21,743.9742395019531,1,0.16005497701854574,1.984126984126984,0,Bull,Bull
2016-03-22,745.9793798828125,1,0.1826160324821609,17.857142857142858,0,Bull,Bull
2016-03-23,747.5543798828126,1,0.17927351561881139,13.492063492063492,0,Bull,Bull
2016-03-24,749.437939453125,1,0.17698032375800252,11.11111111111111,0,Bull,Bull
2016-03-25,751.4968395996094,1,0.17537411198583722,9.126984126984127,0,Bull,Bull
2016-03-28,753.5578198242188,1,0.17359842096253653,7.5396825396825395,0,Bull,Bull
2016-03-29,755.6898999023438,1,0.17352353222616068,7.5396825396825395,0,Bull,Bull
2016-03-30,758.3526599121094,1,0.1759083518975119,11.507936507936508,0,Bull,Bull
2016-03-31,761.2926794433594,1,0.17545486786329986,10.317460317460316,0,Bull,Bull
2016-04-01,763.7157788085938,1,0.18330905268790146,22.61904761904762,0,Bull,Bull
2016-04-04,766.38255859375,1,0.19096939270726582,32.93650793650794,0,Bull,Bull
2016-04-05,768.6135986328125,1,0.19813037479527593,40.476190476190474,0,Bull,Bull
2016-04-06,770.5052783203125,1,0.20739309628088104,48.01587301587302,0,Bull,Bull
2016-04-07,772.2527380371093,1,0.2083610806576911,49.2063492063492,0,Bull,Bull
2016-04-08,774.0569384765626,1,0.21494440135734055,54.36507936507936,0,Bull,Bull
2016-04-11,776.1648986816406,1,0.22103019192546838,62.301587301587304,0,Bull,Bull
2016-04-12,778.4076184082031,1,0.2140988280688201,51.98412698412699,0,Bull,Bull
2016-04-13,780.8934777832031,1,0.22631531948803646,65.87301587301587,0,Bull,Bull
2016-04-14,783.1493969726563,1,0.21187106608852804,50.0,0,Bull,Bull
2016-04-15,785.4233569335937,1,0.20325804068152933,44.047619047619044,0,Bull,Bull
2016-04-18,788.2910571289062,1,0.2045077988844762,44.44444444444444,0,Bull,Bull
2016-04-19,791.2582177734375,1,0.18870991101357049,27.77777777777778,0,Bull,Bull
2016-04-20,794.0454174804687,1,0.17890323985395457,14.285714285714285,0,Bull,Bull
2016-04-21,796.9912377929687,1,0.1758132159296316,11.11111111111111,0,Bull,Bull
2016-04-22,799.9694970703125,1,0.1755623375886057,10.714285714285714,0,Bull,Bull
2016-04-25,802.7897570800782,1,0.17973946266599644,15.873015873015872,0,Bull,Bull
2016-04-26,805.7511975097656,1,0.1805276596466855,16.666666666666664,0,Bull,Bull
2016-04-27,808.2650170898437,1,0.17626957898793383,11.904761904761903,0,Bull,Bull
2016-04-28,810.6712768554687,1,0.175980655703075,11.904761904761903,0,Bull,Bull
2016-04-29,813.1337573242188,1,0.17041950196601258,5.555555555555555,0,Bull,Bull
2016-05-02,814.92095703125,1,0.1718593818222393,5.952380952380952,0,Bull,Bull
2016-05-03,816.0349572753906,0,0.20506190134912752,44.44444444444444,0,Bear,Bear
2016-05-04,817.098037109375,0,0.20886996804320587,48.41269841269841,0,Bear,Bear
2016-05-05,817.7974169921876,0,0.21027349494886263,49.2063492063492,0,Bear,Bear
2016-05-06,818.4852380371094,0,0.1994110530335158,38.492063492063494,0,Bear,Bear
2016-05-09,819.1347778320312,0,0.18932857035338985,28.968253968253972,0,Bear,Bear
2016-05-10,819.7041772460938,0,0.18933051048141175,29.365079365079367,0,Bear,Bear
2016-05-11,820.1521374511718,0,0.16324030548334684,3.1746031746031744,0,Bear,Bear
2016-05-12,820.4473168945312,0,0.16308845719594087,3.1746031746031744,0,Bear,Bear
2016-05-13,820.5707763671875,0,0.16302627560388464,3.1746031746031744,0,Bear,Bear
2016-05-16,820.4739367675782,0,0.1557901959962018,1.1904761904761905,0,Bear,Bear
2016-05-17,820.3927966308594,0,0.1584797118763849,2.380952380952381,0,Bear,Bear
2016-05-18,820.0939367675782,0,0.15909656485167512,2.7777777777777777,0,Bear,Bear
2016-05-20,819.560537109375,0,0.1587353419020595,2.7777777777777777,0,Bear,Bear
2016-05-23,819.0376770019532,0,0.1614044727244424,3.968253968253968,0,Bear,Bear
2016-05-24,818.9024169921875,0,0.21500151469072096,53.57142857142857,0,Bear,Bear
2016-05-25,818.818017578125,0,0.21230728152180925,49.60317460317461,0,Bear,Bear
2016-05-26,818.5512976074219,0,0.21258168826803667,50.0,0,Bear,Bear
2016-05-27,817.8816577148438,0,0.21217635224816697,48.80952380952381,0,Bear,Bear
2016-05-30,817.0000170898437,0,0.2155629675084624,54.761904761904766,0,Bear,Bear
2016-05-31,815.8801574707031,0,0.21064655559268886,48.01587301587302,0,Bear,Bear
2016-06-01,814.9339172363282,0,0.18210147938946858,21.428571428571427,0,Bear,Bear
2016-06-02,814.1115979003906,0,0.17134081704472817,9.126984126984127,0,Bear,Bear
2016-06-03,813.4678186035156,0,0.1931384100067225,33.33333333333333,0,Bear,Bear
2016-06-06,812.915078125,0,0.19371219470837028,34.12698412698413,0,Bear,Bear
2016-06-07,812.2776782226563,0,0.19192437788393368,32.93650793650794,0,Bear,Bear
2016-06-08,811.6974987792969,0,0.19428682144885115,35.317460317460316,0,Bear,Bear
2016-06-09,810.656279296875,0,0.20041929898127842,41.269841269841265,0,Bear,Bear
2016-06-10,809.3801391601562,0,0.2012901513141287,43.65079365079365,0,Bear,Bear
2016-06-13,808.2150988769531,0,0.20075441474144187,41.66666666666667,0,Bear,Bear
2016-06-14,806.5924182128906,0,0.2005838908672109,41.66666666666667,0,Bear,Bear
2016-06-15,805.2470788574219,0,0.2015872216694572,44.84126984126984,0,Bear,Bear
2016-06-16,803.8791589355469,0,0.21363577008114243,55.158730158730165,0,Bear,Bear
2016-06-17,802.7323193359375,0,0.21418617013562444,57.936507936507944,0,Bear,Bear
2016-06-20,801.7365197753907,0,0.2359736277290479,75.79365079365078,0,Bear,Bear
2016-06-21,800.4453002929688,0,0.1985068060058607,38.492063492063494,0,Bear,Bear
2016-06-22,799.1548400878906,0,0.19571609026449488,36.507936507936506,0,Bear,Bear
2016-06-23,797.6134802246094,0,0.19728814719941984,38.492063492063494,0,Bear,Bear
2016-06-24,795.5296801757812,0,0.23071093170357854,73.80952380952381,0,Bear,Bear
2016-06-27,793.4472607421875,0,0.2287177094073511,73.4126984126984,0,Bear,Bear
2016-06-28,791.5643811035156,0,0.24415000787517277,85.31746031746032,1,Stress,Stress
2016-06-29,789.6565808105469,0,0.24181127211342282,83.33333333333334,1,Stress,Stress
2016-06-30,787.90998046875,0,0.2390454703132781,80.15873015873017,1,Stress,Stress
2016-07-01,786.366240234375,0,0.22835115372874118,72.61904761904762,0,Bear,Bear
2016-07-04,784.8780407714844,0,0.22828034608220385,71.82539682539682,0,Bear,Bear
2016-07-08,783.4600610351563,0,0.22803094688410336,71.42857142857143,0,Bear,Bear
2016-07-11,782.1557800292969,1,0.23279601526451885,75.0,0,Bull,Bull
2016-07-12,781.3092602539062,1,0.24053533179425557,82.53968253968253,1,Recovery,Recovery
2016-07-13,780.4780395507812,1,0.23568632183496563,76.5873015873016,0,Bull,Bull
2016-07-14,779.930439453125,1,0.2380413694867606,78.57142857142857,0,Bull,Bull
2016-07-15,779.7295397949218,1,0.23227409978693922,73.4126984126984,0,Bull,Bull
2016-07-18,778.907099609375,0,0.3541167988309537,100.0,1,Stress,Stress
2016-07-19,778.2661401367187,0,0.34770371599513256,99.60317460317461,1,Stress,Stress
2016-07-20,777.5069409179688,0,0.35163004896192585,99.60317460317461,1,Stress,Stress
2016-07-21,776.1523205566406,0,0.36832045436048133,100.0,1,Stress,Stress
2016-07-22,774.6875805664063,0,0.36864217325114,100.0,1,Stress,Stress
2016-07-25,773.7619006347657,0,0.3920275631632989,100.0,1,Stress,Stress
2016-07-26,772.6942199707031,0,0.390115518794995,99.60317460317461,1,Stress,Stress
2016-07-27,772.0485205078126,0,0.3789182464957043,99.20634920634922,1,Stress,Stress
2016-07-28,771.5356604003906,0,0.3788409149746547,98.80952380952381,1,Stress,Stress
2016-07-29,771.2168200683594,0,0.3689540614564695,98.4126984126984,1,Stress,Stress
2016-08-01,771.103720703125,0,0.3743336039253983,98.4126984126984,1,Stress,Stress
2016-08-02,770.8157202148437,0,0.3767455861771567,98.4126984126984,1,Stress,Stress
2016-08-03,770.454619140625,0,0.376412062917301,98.01587301587301,1,Stress,Stress
2016-08-04,770.3265588378906,0,0.38447886343101606,99.20634920634922,1,Stress,Stress
2016-08-05,769.6527783203124,0,0.38425466226333843,98.80952380952381,1,Stress,Stress
2016-08-08,769.4867785644532,1,0.38898726375889986,99.20634920634922,1,Recovery,Recovery
2016-08-09,769.584638671875,1,0.38008967521846326,98.01587301587301,1,Recovery,Recovery
2016-08-10,769.5699987792968,1,0.38039311808104126,98.01587301587301,1,Recovery,Recovery
2016-08-11,769.6696789550781,1,0.3793700556715447,97.22222222222221,1,Recovery,Recovery
2016-08-12,769.7547192382813,1,0.38001662855516716,97.22222222222221,1,Recovery,Recovery
2016-08-15,770.0422595214844,1,0.2817668153023847,88.4920634920635,1,Recovery,Recovery
2016-08-16,770.3292590332031,1,0.2815697327092348,88.09523809523809,1,Recovery,Recovery
2016-08-17,770.3309191894531,1,0.27382371037925074,84.52380952380952,1,Recovery,Recovery
2016-08-18,770.2065393066406,1,0.21330770623622478,48.41269841269841,0,Bull,Bull
2016-08-19,770.2041394042968,1,0.21327453705115582,48.01587301587302,0,Bull,Bull
2016-08-22,770.0282592773438,1,0.18336116459030263,21.825396825396826,0,Bull,Bull
2016-08-23,769.9526391601562,1,0.1843580689919661,22.61904761904762,0,Bull,Bull
2016-08-24,769.7984399414063,0,0.1845577336243717,23.015873015873016,0,Bear,Bear
2016-08-25,769.849580078125,0,0.18674237228722734,24.6031746031746,0,Bear,Bear
2016-08-26,770.12162109375,1,0.18706021565420247,25.396825396825395,0,Bull,Bull
2016-08-29,770.097900390625,0,0.18328578082219443,21.428571428571427,0,Bear,Bear
2016-08-31,770.3570812988281,0,0.17835114049984202,16.666666666666664,0,Bear,Bear
2016-09-01,770.4415417480469,0,0.1673533927530013,7.936507936507936,0,Bear,Bear
2016-09-02,770.3137817382812,0,0.15715498617139217,1.984126984126984,0,Bear,Bear
2016-09-05,770.3658215332031,1,0.16201949080781683,5.158730158730158,0,Bull,Bull
2016-09-06,770.5112817382812,1,0.1413054286955883,0.3968253968253968,0,Bull,Bull
2016-09-07,770.4419421386718,1,0.13766400719802097,0.3968253968253968,0,Bull,Bull
2016-09-08,770.9374426269532,1,0.1357075369595968,0.3968253968253968,0,Bull,Bull
2016-09-09,771.3159020996094,0,0.12977630167796247,0.3968253968253968,0,Bear,Bear
2016-09-16,771.1341015625,0,0.13318407399658838,0.7936507936507936,0,Bear,Bear
2016-09-19,771.3258618164062,1,0.15595135682942654,3.571428571428571,0,Bull,Bull
2016-09-20,771.4251220703125,1,0.15292378936774387,2.7777777777777777,0,Bull,Bull
2016-09-21,771.4178820800781,1,0.15418531028897897,3.1746031746031744,0,Bull,Bull
2016-09-22,771.699521484375,1,0.17617485772345767,20.238095238095237,0,Bull,Bull
2016-09-23,772.0469018554687,1,0.17623138950054798,20.634920634920633,0,Bull,Bull
2016-09-26,771.5450427246094,0,0.22429498819096175,67.46031746031747,0,Bear,Bear
2016-09-27,770.7488623046875,1,0.22366385286068916,66.66666666666666,0,Bull,Bull
2016-09-28,770.0200830078124,1,0.2168202715569886,61.111111111111114,0,Bull,Bull
2016-09-29,768.9174829101562,1,0.21695641249786754,61.111111111111114,0,Bull,Bull
2016-09-30,767.6500817871093,0,0.21815425873596817,61.904761904761905,0,Bear,Bear
2016-10-03,767.703642578125,1,0.2155036000711423,58.730158730158735,0,Bull,Bull
2016-10-04,767.8796423339844,1,0.21553625109398689,58.730158730158735,0,Bull,Bull
2016-10-05,768.4698217773438,1,0.2179358093465242,61.50793650793651,0,Bull,Bull
2016-10-06,769.7297619628906,1,0.21311184576593586,52.38095238095239,0,Bull,Bull
2016-10-07,770.9772827148438,1,0.20908916831458238,48.41269841269841,0,Bull,Bull
2016-10-10,771.7095434570313,1,0.20900149482593064,48.01587301587302,0,Bull,Bull
2016-10-11,772.5003833007812,1,0.2085445526081794,47.22222222222222,0,Bull,Bull
2016-10-12,772.9775024414063,1,0.2084955632430724,46.82539682539682,0,Bull,Bull
2016-10-13,773.2907434082031,0,0.20747697179088823,45.63492063492063,0,Bear,Bear
2016-10-14,773.7204833984375,1,0.20395871596672183,44.047619047619044,0,Bull,Bull
2016-10-17,773.8656628417968,1,0.1889015161719282,31.349206349206348,0,Bull,Bull
2016-10-18,774.3729626464843,1,0.19252550616877234,34.92063492063492,0,Bull,Bull
2016-10-19,775.3045031738282,1,0.19448235574553174,36.507936507936506,0,Bull,Bull
2016-10-20,775.92986328125,1,0.17406065777851043,15.873015873015872,0,Bull,Bull
2016-10-21,776.4854638671875,1,0.1749202166852243,16.26984126984127,0,Bull,Bull
2016-10-24,776.9161633300781,1,0.11360270619380264,0.3968253968253968,0,Bull,Bull
2016-10-25,777.0978430175782,1,0.11643913701354781,0.7936507936507936,0,Bull,Bull
2016-10-26,777.3862829589843,1,0.11494066486993652,0.7936507936507936,0,Bull,Bull
2016-10-27,777.3274035644531,1,0.11552770621180056,1.1904761904761905,0,Bull,Bull
2016-10-28,777.3482629394531,1,0.11336271510659737,0.3968253968253968,0,Bull,Bull
2016-10-31,777.3609826660156,1,0.10910234067844089,0.3968253968253968,0,Bull,Bull
2016-11-01,777.305283203125,0,0.1210701256768746,2.7777777777777777,0,Bear,Bear
2016-11-02,777.1100427246093,0,0.11559652271636284,2.380952380952381,0,Bear,Bear
2016-11-03,776.8521435546875,0,0.11741792347862183,3.1746031746031744,0,Bear,Bear
2016-11-04,776.0764636230468,0,0.15988400702846264,10.714285714285714,0,Bear,Bear
2016-11-07,775.6222033691406,0,0.17709884570836743,25.793650793650798,0,Bear,Bear
2016-11-08,775.42904296875,0,0.18081726497550663,28.57142857142857,0,Bear,Bear
2016-11-09,775.4475830078125,0,0.1807886155346664,28.57142857142857,0,Bear,Bear
2016-11-10,775.3616833496094,0,0.1787063423326665,26.58730158730159,0,Bear,Bear
2016-11-11,774.9725830078125,0,0.18252329870396733,30.158730158730158,0,Bear,Bear
2016-11-14,774.6326428222657,0,0.18502995464884056,32.93650793650794,0,Bear,Bear
2016-11-15,774.4692419433594,0,0.18335595937298338,31.746031746031743,0,Bear,Bear
2016-11-16,774.2505017089844,0,0.17691369949319585,25.396825396825395,0,Bear,Bear
2016-11-17,773.9008813476562,0,0.17876460082068313,27.380952380952383,0,Bear,Bear
2016-11-18,773.470361328125,0,0.1814467484767073,30.555555555555557,0,Bear,Bear
2016-11-21,772.9801208496094,0,0.17163878591020032,17.857142857142858,0,Bear,Bear
2016-11-22,772.6138806152344,0,0.17252402336181683,18.650793650793652,0,Bear,Bear
2016-11-23,772.0525610351563,0,0.17462843402595923,21.03174603174603,0,Bear,Bear
2016-11-24,771.4804821777344,0,0.17617467263578668,25.396825396825395,0,Bear,Bear
2016-11-25,771.1491223144532,0,0.17689851748812582,26.984126984126984,0,Bear,Bear
2016-11-28,770.6130017089844,0,0.18032113592937257,31.349206349206348,0,Bear,Bear
2016-11-29,769.9914013671874,0,0.1775893730768207,28.57142857142857,0,Bear,Bear
2016-11-30,769.2072619628906,0,0.17755222789801786,28.57142857142857,0,Bear,Bear
2016-12-01,767.7520617675781,0,0.18816102933076564,40.07936507936508,0,Bear,Bear
2016-12-02,766.4789611816407,0,0.1614109336777506,11.904761904761903,0,Bear,Bear
2016-12-05,765.8537609863281,0,0.14470484385812543,5.952380952380952,0,Bear,Bear
2016-12-06,765.50828125,0,0.1687757810028529,17.46031746031746,0,Bear,Bear
2016-12-07,765.1788806152343,0,0.17129729050086098,18.650793650793652,0,Bear,Bear
2016-12-08,764.9493811035156,0,0.1711762006739111,18.650793650793652,0,Bear,Bear
2016-12-09,764.7971618652343,0,0.16174828671657182,13.095238095238097,0,Bear,Bear
2016-12-12,764.6000012207031,0,0.158298780179534,9.920634920634921,0,Bear,Bear
2016-12-13,764.5875012207031,1,0.15835845328630757,10.317460317460316,0,Bull,Bull
2016-12-14,764.3929418945313,1,0.15688540895843647,9.126984126984127,0,Bull,Bull
2016-12-15,764.3497216796875,1,0.15962452429917842,12.3015873015873,0,Bull,Bull
2016-12-16,764.2724609375,1,0.1588043627348732,11.904761904761903,0,Bull,Bull
2016-12-19,764.1369604492188,1,0.1604596385269913,13.88888888888889,0,Bull,Bull
2016-12-20,764.1698205566406,1,0.16236596172919288,16.26984126984127,0,Bull,Bull
2016-12-21,764.2014611816406,1,0.1572715379943628,9.920634920634921,0,Bull,Bull
2016-12-22,764.3203405761719,1,0.1507309177098474,6.746031746031746,0,Bull,Bull
2016-12-23,764.2039404296875,1,0.1532163268963501,7.5396825396825395,0,Bull,Bull
2016-12-26,764.1221203613281,1,0.15120295889175697,7.142857142857142,0,Bull,Bull
2016-12-27,763.7939208984375,1,0.14628504240167434,6.349206349206349,0,Bull,Bull
2016-12-28,763.4614807128906,1,0.14887145805744859,7.142857142857142,0,Bull,Bull
2016-12-29,763.1781811523438,1,0.12330233308207914,3.968253968253968,0,Bull,Bull
2016-12-30,763.0371813964844,1,0.11923329590676954,3.571428571428571,0,Bull,Bull
2017-01-02,762.6015612792969,1,0.12264479045441637,4.365079365079365,0,Bull,Bull
2017-01-03,762.0385412597657,1,0.1073248383425608,0.3968253968253968,0,Bull,Bull
2017-01-04,761.3876806640625,1,0.10659879346188411,0.3968253968253968,0,Bull,Bull
2017-01-05,760.917099609375,1,0.10700182805227802,0.7936507936507936,0,Bull,Bull
2017-01-06,760.6718395996094,1,0.11106204691040474,1.984126984126984,0,Bull,Bull
2017-01-09,760.4434790039063,1,0.10945756207885572,1.984126984126984,0,Bull,Bull
2017-01-10,760.4364990234375,1,0.1040019115933515,0.3968253968253968,0,Bull,Bull
2017-01-11,760.5354992675781,1,0.10439514690633048,0.7936507936507936,0,Bull,Bull
2017-01-12,761.3774182128906,1,0.17677759370548865,38.095238095238095,0,Bull,Bull
2017-01-13,762.828837890625,1,0.1774709494249847,39.682539682539684,0,Bull,Bull
2017-01-16,764.0347778320313,1,0.17488626272107996,31.746031746031743,0,Bull,Bull
2017-01-17,765.2337780761719,1,0.1747030325751017,31.349206349206348,0,Bull,Bull
2017-01-18,766.5478381347656,1,0.1736927840011177,29.761904761904763,0,Bull,Bull
2017-01-19,767.7358178710938,1,0.17540888421755424,32.93650793650794,0,Bull,Bull
2017-01-20,769.3144177246094,1,0.1735559350877556,28.57142857142857,0,Bull,Bull
2017-01-23,771.0401586914063,1,0.17382121895458788,29.761904761904763,0,Bull,Bull
2017-01-24,772.8516186523437,1,0.1746088091457349,30.952380952380953,0,Bull,Bull
2017-01-25,774.525458984375,1,0.1834898946390694,49.2063492063492,0,Bull,Bull
2017-01-26,776.2635192871094,1,0.1842995956682122,49.60317460317461,0,Bull,Bull
2017-01-27,777.9011987304688,1,0.1847819255556309,50.79365079365079,0,Bull,Bull
2017-01-30,780.0399792480468,1,0.2020772231163965,63.095238095238095,0,Bull,Bull
2017-01-31,782.13671875,1,0.18899133289088646,53.57142857142857,0,Bull,Bull
2017-02-01,784.4989379882812,1,0.18339021500625177,48.80952380952381,0,Bull,Bull
2017-02-02,787.1391577148438,1,0.18294097880274468,47.22222222222222,0,Bull,Bull
2017-02-03,789.9443579101562,1,0.18344364316478848,49.60317460317461,0,Bull,Bull
2017-02-06,792.4178979492187,1,0.19478480654551444,58.333333333333336,0,Bull,Bull
2017-02-07,795.072138671875,1,0.19427121666255945,57.53968253968254,0,Bull,Bull
2017-02-08,797.9229187011719,1,0.19421080135356952,57.53968253968254,0,Bull,Bull
2017-02-09,801.1849792480468,1,0.14361648341538283,9.920634920634921,0,Bull,Bull
2017-02-10,804.0014587402344,1,0.15953952390174728,18.253968253968253,0,Bull,Bull
2017-02-13,806.9971789550781,1,0.16262950934420517,22.22222222222222,0,Bull,Bull
2017-02-14,809.5269592285156,1,0.16544827662431727,25.0,0,Bull,Bull
2017-02-15,811.8971997070313,1,0.16652511016538213,25.396825396825395,0,Bull,Bull
2017-02-16,814.3487194824219,1,0.16322113991649098,23.809523809523807,0,Bull,Bull
2017-02-17,816.9693395996094,1,0.16242289540099894,22.22222222222222,0,Bull,Bull
2017-02-20,819.4389599609375,1,0.16340530995977878,25.396825396825395,0,Bull,Bull
2017-02-21,821.832919921875,1,0.15854720461765368,17.063492063492063,0,Bull,Bull
2017-02-22,824.1629992675781,1,0.1504688511374611,11.507936507936508,0,Bull,Bull
2017-02-23,826.4549584960937,1,0.1498600906146975,11.507936507936508,0,Bull,Bull
2017-02-24,828.5887194824219,1,0.15653489508016524,15.079365079365079,0,Bull,Bull
2017-02-27,830.7102392578125,1,0.12475028352740677,7.936507936507936,0,Bull,Bull
2017-02-28,832.6443200683593,1,0.1256312937962155,8.333333333333332,0,Bull,Bull
2017-03-01,834.9844799804688,1,0.1438814568486828,11.11111111111111,0,Bull,Bull
2017-03-02,837.4903198242188,1,0.1441552320468793,11.507936507936508,0,Bull,Bull
2017-03-03,840.0403002929687,1,0.13980552017107706,10.317460317460316,0,Bull,Bull
2017-03-06,842.8436010742188,1,0.140033451579569,10.714285714285714,0,Bull,Bull
2017-03-07,845.6664404296876,1,0.14099071819369763,11.11111111111111,0,Bull,Bull
2017-03-08,848.0538806152343,1,0.15002585043486003,14.682539682539684,0,Bull,Bull
2017-03-09,850.2872204589844,1,0.14985746414235798,14.285714285714285,0,Bull,Bull
2017-03-10,852.5817602539063,1,0.13991822273888446,10.714285714285714,0,Bull,Bull
2017-03-13,854.9168005371093,1,0.13362902733129364,9.523809523809524,0,Bull,Bull
2017-03-14,857.4204602050781,1,0.1324693798088087,9.126984126984127,0,Bull,Bull
2017-03-15,860.0808605957031,1,0.132369249986304,9.126984126984127,0,Bull,Bull
2017-03-16,862.8572607421875,1,0.13536324930555263,10.714285714285714,0,Bull,Bull
2017-03-17,865.5342211914062,1,0.13355285695497923,10.317460317460316,0,Bull,Bull
2017-03-20,868.23576171875,1,0.13338031981161358,10.317460317460316,0,Bull,Bull
2017-03-21,870.8783215332031,1,0.13385142374528955,11.507936507936508,0,Bull,Bull
2017-03-22,873.3068212890626,1,0.13680866236883893,12.698412698412698,0,Bull,Bull
2017-03-23,875.0814416503906,1,0.13493371930177486,11.904761904761903,0,Bull,Bull
2017-03-24,876.8531225585938,1,0.1311013937631677,9.126984126984127,0,Bull,Bull
2017-03-27,878.4498022460938,1,0.1326800564391616,10.317460317460316,0,Bull,Bull
2017-03-28,880.0135827636718,1,0.13245249195823433,9.920634920634921,0,Bull,Bull
2017-03-29,881.3116625976562,1,0.11688290366579814,5.952380952380952,0,Bull,Bull
2017-03-30,882.7080627441406,1,0.11404156967473582,4.365079365079365,0,Bull,Bull
2017-03-31,883.8841027832032,1,0.11447571119420326,4.761904761904762,0,Bull,Bull
2017-04-03,885.0084423828125,1,0.09972593790900795,0.3968253968253968,0,Bull,Bull
2017-04-04,885.8893823242188,1,0.099640762702492,0.3968253968253968,0,Bull,Bull
2017-04-05,887.0712219238281,1,0.08812410693727685,0.3968253968253968,0,Bull,Bull
2017-04-06,888.0417211914063,0,0.08719458887811542,0.3968253968253968,0,Bear,Bear
2017-04-07,888.9757019042969,0,0.08334291857785565,0.3968253968253968,0,Bear,Bear
2017-04-10,889.9763024902344,1,0.1394577177843579,18.253968253968253,0,Bull,Bull
2017-04-11,890.8980627441406,1,0.13963090549085422,18.650793650793652,0,Bull,Bull
2017-04-12,891.7189025878906,1,0.13933680102925147,18.253968253968253,0,Bull,Bull
2017-04-13,892.2142016601563,1,0.14269093963815624,21.428571428571427,0,Bull,Bull
2017-04-14,892.5490417480469,1,0.1426156287780289,21.428571428571427,0,Bull,Bull
2017-04-17,893.20822265625,1,0.14367787076295352,22.61904761904762,0,Bull,Bull
2017-04-18,893.9876416015625,1,0.1458965172620899,24.206349206349206,0,Bull,Bull
2017-04-19,894.4986413574219,1,0.1440081012808142,23.41269841269841,0,Bull,Bull
2017-04-20,895.1404809570313,1,0.15111917722521648,27.77777777777778,0,Bull,Bull
2017-04-21,896.1306018066406,1,0.15008972218384745,26.984126984126984,0,Bull,Bull
2017-04-24,897.1755017089844,1,0.15389025839212644,29.761904761904763,0,Bull,Bull
